,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1990,1991,603949,雪龙集团,17.83,-2.46,-0.45,41160.0,73773511.0,2.9,18.28,17.75,18.1,18.28,0.74,7.85,77.7,3.76,3762663135.0,935326140.0,0.06,-0.06,6.7,-1.16
1991,1992,688391,钜泉科技,120.02,-2.46,-3.03,7146.0,86365834.0,4.06,124.18,119.18,122.61,123.05,0.9,5.85,35.01,3.55,6913152000.0,1465200559.0,0.0,0.02,-10.93,19.32
1992,1993,688252,天德钰,18.57,-2.47,-0.47,22519.0,42507812.0,4.15,19.36,18.57,19.04,19.04,0.73,6.57,36.41,4.09,7595526302.0,636331616.0,-0.11,-0.05,-11.06,10.73
1993,1994,600715,文投控股,2.37,-2.47,-0.06,480653.0,115588730.0,5.76,2.5,2.36,2.4,2.43,1.24,2.59,-10.65,2.4,4396002795.0,4396002795.0,0.42,0.0,1.72,-2.07
1994,1995,600369,西南证券,3.93,-2.48,-0.1,358172.0,142425138.0,2.48,4.03,3.93,4.01,4.03,1.0,0.63,86.39,1.04,26115278857.0,22185278857.0,-0.25,0.0,-4.61,4.8
1995,1996,603228,景旺电子,23.57,-2.48,-0.6,40693.0,96748406.0,3.14,24.27,23.51,23.98,24.17,0.8,0.48,18.88,2.48,19969689524.0,19842926057.0,0.0,-0.04,9.99,16.45
1996,1997,603596,伯特利,74.04,-2.49,-1.89,40856.0,303807982.0,2.87,75.89,73.71,75.89,75.93,0.63,1.0,47.83,8.03,30488357790.0,30358787790.0,-0.01,-0.03,-8.28,-7.22
1997,1998,605299,舒华体育,10.95,-2.49,-0.28,96661.0,108426230.0,6.5,11.66,10.93,11.3,11.23,1.37,8.51,53.24,3.63,4505914050.0,1243385465.0,-0.09,0.09,-2.58,-5.6
1998,1999,688518,联赢激光,35.58,-2.49,-0.91,58675.0,208758683.0,4.19,36.54,35.01,36.54,36.49,0.96,2.33,48.06,4.5,12000866261.0,8949781992.0,-0.22,-0.34,10.36,21.81
1999,2000,688655,迅捷兴,13.59,-2.51,-0.35,13401.0,18397349.0,3.59,14.03,13.53,13.88,13.94,0.87,1.9,31.9,2.66,1812770100.0,957772917.0,0.0,-0.07,2.72,18.69
2000,2001,688132,邦彦技术,27.15,-2.51,-0.7,14059.0,39169842.0,5.57,28.65,27.1,28.0,27.85,1.18,4.22,-143.7,2.72,4132914289.0,905025159.0,-0.26,-0.37,-9.01,11.27
2001,2002,688348,昱能科技,447.42,-2.52,-11.58,5221.0,235788033.0,2.18,457.0,447.0,457.0,459.0,0.73,2.63,106.19,9.98,35793600000.0,8880557258.0,0.0,0.08,-24.8,-21.3
2002,2003,688017,绿的谐波,133.0,-2.53,-3.45,27468.0,369350513.0,2.7,136.45,132.77,136.3,136.45,0.79,2.93,131.38,11.84,22421589540.0,12448243395.0,0.07,0.15,23.46,37.43
2003,2004,688557,兰剑智能,33.92,-2.53,-0.88,7875.0,27022679.0,3.91,35.25,33.89,34.82,34.8,0.87,1.78,42.16,2.6,2464966400.0,1497969274.0,0.0,-0.5,-5.22,0.21
2004,2005,688439,振华风光,107.24,-2.54,-2.8,10171.0,109503223.0,4.25,110.68,106.0,110.4,110.04,1.52,2.38,70.94,5.22,21448000000.0,4587806343.0,-0.22,-0.24,-18.49,-9.79
2005,2006,688609,九联科技,7.63,-2.55,-0.2,130033.0,100279402.0,4.73,7.96,7.59,7.83,7.83,0.81,4.02,60.55,2.98,3815000000.0,2470455287.0,0.0,0.26,-5.57,15.78
2006,2007,688568,中科星图,66.75,-2.55,-1.75,12900.0,86711346.0,4.06,69.08,66.3,69.01,68.5,0.9,0.98,172.37,5.36,16371155463.0,8803351385.0,0.07,0.1,-5.83,7.59
2007,2008,688171,纬德信息,22.1,-2.56,-0.58,13583.0,30235645.0,4.89,23.06,21.95,23.06,22.68,1.43,4.05,56.8,2.27,1851392140.0,740640549.0,0.32,0.05,-5.52,16.38
2008,2009,688007,光峰科技,26.27,-2.56,-0.69,39060.0,103552390.0,3.56,27.14,26.18,26.97,26.96,0.82,0.85,98.58,4.63,12008215023.0,12008215023.0,0.15,0.19,4.91,5.67
2009,2010,600088,中视传媒,9.88,-2.56,-0.26,67759.0,68076889.0,4.64,10.33,9.86,10.16,10.14,0.99,1.7,-42.51,3.94,3929339232.0,3929339232.0,0.2,0.1,8.69,0.0
2010,2011,688010,福光股份,23.54,-2.57,-0.62,15104.0,35863283.0,4.84,24.5,23.33,24.07,24.16,1.09,0.99,139.34,2.03,3615318938.0,3601331470.0,-0.08,0.0,3.88,20.72
2011,2012,600941,中国移动,75.8,-2.57,-2.0,103561.0,788954174.0,3.92,78.5,75.45,77.51,77.8,1.02,1.37,12.33,1.31,1619327737511.0,57503613319.0,-0.09,-0.16,16.92,12.01
2012,2013,603068,博通集成,32.15,-2.58,-0.85,42258.0,137959264.0,3.52,33.29,32.13,33.01,33.0,0.82,2.81,-30.09,2.57,4863650907.0,4836162657.0,-0.12,0.06,6.88,12.97
2013,2014,688420,美腾科技,41.16,-2.58,-1.09,6085.0,25381984.0,3.03,42.38,41.1,42.23,42.25,1.01,3.0,32.96,2.59,3639778800.0,835113392.0,0.0,-0.27,-15.93,0.83
2014,2015,688315,诺禾致源,32.07,-2.58,-0.85,15663.0,50851711.0,4.89,33.46,31.85,32.93,32.92,2.0,1.45,85.31,6.73,12834414000.0,3469326731.0,0.66,0.53,11.28,21.52
2015,2016,688179,阿拉丁,42.22,-2.58,-1.12,12257.0,52597177.0,3.76,43.78,42.15,43.33,43.34,0.51,1.67,68.27,6.69,5966064713.0,3104528217.0,-0.17,0.05,8.65,16.79
2016,2017,600770,综艺股份,7.12,-2.6,-0.19,108576.0,78049090.0,3.01,7.32,7.1,7.31,7.31,0.71,0.84,-21.18,2.76,9256000000.0,9256000000.0,0.0,0.14,-9.53,2.3
2017,2018,600330,天通股份,12.36,-2.6,-0.33,257552.0,323909342.0,4.02,12.85,12.34,12.7,12.69,0.82,2.58,17.52,1.97,15245249382.0,12317552423.0,-0.16,0.08,4.22,17.27
2018,2019,600271,航天信息,11.98,-2.6,-0.32,178820.0,215761806.0,3.82,12.42,11.95,12.26,12.3,1.06,0.97,46.21,1.65,22197557963.0,22197557963.0,0.0,-0.17,5.92,15.08
2019,2020,688419,耐科装备,35.55,-2.6,-0.95,10205.0,36659446.0,3.89,36.85,35.43,36.37,36.5,0.69,5.47,50.0,3.14,2915100000.0,662960254.0,0.0,0.14,-17.82,12.39
2020,2021,600487,亨通光电,14.22,-2.6,-0.38,525472.0,754106713.0,2.95,14.63,14.2,14.53,14.6,0.85,2.13,18.53,1.63,35076966823.0,35076966823.0,0.0,0.07,-13.71,-5.58
2021,2022,603613,国联股份,79.28,-2.6,-2.12,91365.0,724642167.0,5.79,81.89,77.18,80.05,81.4,1.17,1.83,43.42,7.98,39533400826.0,39533400826.0,0.16,0.16,-37.44,-10.36
2022,2023,688395,正弦电气,22.04,-2.61,-0.59,6061.0,13480243.0,4.55,22.93,21.9,22.66,22.63,0.63,1.58,33.55,2.79,1895440000.0,843418345.0,0.59,0.55,7.2,22.04
2023,2024,605376,博迁新材,51.52,-2.61,-1.38,17941.0,93864226.0,3.48,53.34,51.5,52.9,52.9,0.56,1.02,74.7,8.07,13477632000.0,9018421440.0,0.0,0.0,-3.16,10.96
2024,2025,688396,华润微,54.43,-2.61,-1.46,41892.0,231461521.0,3.33,56.29,54.43,55.89,55.89,1.06,0.95,26.2,3.71,71852599994.0,24009601787.0,-0.22,-0.09,-0.4,3.38
2025,2026,600559,老白干酒,36.8,-2.62,-0.99,397939.0,1499284689.0,5.61,38.81,36.69,37.7,37.79,0.86,4.43,47.33,8.11,33662705939.0,33020177939.0,0.03,-0.11,57.53,33.67
2026,2027,603859,能科科技,35.98,-2.63,-0.97,45433.0,164854234.0,4.65,37.35,35.63,36.95,36.95,0.98,2.73,41.17,2.5,5993128621.0,5993128621.0,0.06,0.11,14.11,37.7
2027,2028,688351,微电生理-U,23.71,-2.63,-0.64,13969.0,33524754.0,4.93,24.7,23.5,23.5,24.35,0.58,2.24,3090.06,6.67,11157926000.0,1481144044.0,0.0,0.25,7.29,-10.43
2028,2029,688707,振华新材,48.68,-2.64,-1.32,42911.0,211338307.0,3.58,50.34,48.55,49.81,50.0,0.56,1.54,16.07,5.64,21562066551.0,13568997482.0,0.0,0.21,-1.66,8.3
2029,2030,600130,波导股份,4.78,-2.65,-0.13,313870.0,151699486.0,4.07,4.95,4.75,4.88,4.91,0.88,4.09,198.82,3.69,3671040000.0,3671040000.0,0.21,0.0,18.91,7.42
2030,2031,603690,至纯科技,37.03,-2.66,-1.01,71122.0,266147767.0,2.84,38.08,37.0,38.0,38.04,0.85,2.22,54.87,2.79,11901115173.0,11850754373.0,-0.03,-0.05,-16.79,-2.14
2031,2032,603444,吉比特,366.99,-2.66,-10.01,7417.0,272782375.0,4.33,378.95,362.61,378.95,377.0,1.17,1.03,19.55,7.5,26374280229.0,26374280229.0,0.25,-0.03,14.2,17.31
2032,2033,600621,华鑫股份,11.69,-2.66,-0.32,152346.0,180152081.0,3.0,12.03,11.67,11.95,12.01,0.76,1.44,38.08,1.69,12401912723.0,12401912723.0,0.0,0.09,-2.66,13.17
2033,2034,688680,海优新材,190.57,-2.67,-5.23,11450.0,220328277.0,3.52,196.9,190.01,194.0,195.8,0.66,2.2,90.04,6.7,16011705121.0,9924175155.0,0.0,0.07,28.0,2.84
2034,2035,603160,汇顶科技,54.91,-2.68,-1.51,44606.0,247566126.0,3.24,56.64,54.81,56.11,56.42,0.79,0.97,-189.59,2.97,25152862064.0,25148403372.0,-0.02,-0.07,2.87,9.38
2035,2036,688380,中微半导,29.04,-2.68,-0.8,27308.0,80114207.0,3.79,30.13,29.0,29.86,29.84,0.8,4.81,124.11,3.64,11626599600.0,1648969840.0,0.0,0.07,-12.77,7.0
2036,2037,603516,淳中科技,17.75,-2.69,-0.49,45861.0,81455308.0,5.76,18.4,17.35,18.37,18.24,1.04,2.48,114.3,3.46,3287079226.0,3287079226.0,0.28,-0.11,5.47,35.5
2037,2038,688018,乐鑫科技,109.38,-2.69,-3.02,9554.0,105203239.0,4.67,113.8,108.55,113.78,112.4,0.59,1.19,78.74,4.85,8803386953.0,8803386953.0,0.08,0.62,0.53,21.33
2038,2039,688332,中科蓝讯,59.16,-2.7,-1.64,7813.0,46683502.0,3.37,61.0,58.95,60.85,60.8,0.37,2.68,45.07,2.02,7099200000.0,1721556000.0,0.03,0.1,7.17,15.5
2039,2040,688209,英集芯,22.0,-2.7,-0.61,14043.0,31294831.0,3.76,22.85,22.0,22.8,22.61,0.83,3.48,59.7,5.44,9240000000.0,887277072.0,-0.23,-0.27,-9.32,18.22
2040,2041,601126,四方股份,15.08,-2.71,-0.42,197711.0,301414384.0,4.58,15.66,14.95,15.53,15.5,0.94,2.43,20.97,3.12,12262633760.0,12262633760.0,0.0,0.07,-0.2,3.29
2041,2042,603559,中通国脉,11.84,-2.71,-0.33,51294.0,61535925.0,4.44,12.34,11.8,12.26,12.17,0.87,3.58,-26.31,3.58,1696828371.0,1696828371.0,-0.59,-0.5,-5.43,6.67
2042,2043,688551,科威尔,59.17,-2.71,-1.65,4727.0,28598120.0,4.93,61.8,58.8,61.8,60.82,0.77,0.89,78.68,4.71,4747866479.0,3141239622.0,0.6,0.44,22.56,21.25
2043,2044,688489,三未信安,117.5,-2.72,-3.29,8899.0,105252542.0,4.0,120.22,115.39,119.13,120.79,0.82,5.48,227.6,5.02,9041891490.0,1909398148.0,-0.2,-0.42,48.94,15.96
2044,2045,688036,传音控股,86.39,-2.76,-2.45,27903.0,244440137.0,4.18,89.9,86.19,88.88,88.84,1.53,0.35,23.07,4.47,69453270737.0,69453270737.0,0.01,0.03,11.99,8.64
2045,2046,688020,方邦股份,67.68,-2.76,-1.92,8110.0,55508664.0,5.27,71.0,67.33,71.0,69.6,0.46,1.01,-75.56,3.47,5428646640.0,5428646640.0,0.18,-0.03,49.67,28.25
2046,2047,688116,天奈科技,74.86,-2.78,-2.14,37829.0,286256050.0,3.84,77.68,74.72,76.66,77.0,1.07,1.63,39.82,7.49,17406527375.0,17406527375.0,0.07,0.08,-20.96,-2.96
2047,2048,688699,明微电子,55.15,-2.79,-1.58,19936.0,111415244.0,3.9,57.26,55.05,56.84,56.73,0.71,3.81,78.44,3.86,6070064896.0,2889157610.0,0.02,-0.18,-13.56,20.18
2048,2049,601198,东兴证券,8.35,-2.79,-0.24,260442.0,220283528.0,3.49,8.64,8.34,8.61,8.59,1.17,0.81,37.0,1.02,26990920092.0,26990920092.0,-0.12,0.12,-0.24,8.16
2049,2050,605289,罗曼股份,27.8,-2.8,-0.8,21959.0,61501779.0,3.92,28.73,27.61,28.0,28.6,0.65,4.34,274.48,2.38,3011782500.0,1406958000.0,-0.04,0.0,-1.66,30.15
2050,2051,601058,赛轮轮胎,10.03,-2.81,-0.29,228761.0,231386844.0,2.71,10.3,10.02,10.29,10.32,0.75,0.75,21.64,2.59,30717725263.0,30717725263.0,-0.1,-0.1,8.43,0.1
2051,2052,688295,中复神鹰,44.59,-2.81,-1.29,15271.0,69281702.0,4.03,46.38,44.53,45.82,45.88,0.94,2.1,71.05,9.05,40131000000.0,3242474038.0,0.04,-0.02,-9.55,3.29
2052,2053,688601,力芯微,74.96,-2.83,-2.18,12401.0,94233132.0,4.36,78.07,74.71,76.76,77.14,0.49,2.65,32.53,6.07,6716416000.0,3512633096.0,0.08,-0.05,-0.17,32.93
2053,2054,603466,风语筑,15.1,-2.83,-0.44,213888.0,329184167.0,5.66,15.98,15.1,15.86,15.54,0.69,3.59,548.77,4.26,9004876559.0,9004876559.0,-0.2,-0.07,15.89,11.6
2054,2055,600303,ST曙光,5.83,-2.83,-0.17,271193.0,159745564.0,4.5,6.04,5.77,5.98,6.0,1.26,4.01,-15.89,1.71,3938772550.0,3938772550.0,0.34,0.52,-29.25,-4.58
2055,2056,688700,东威科技,114.83,-2.83,-3.35,20352.0,235675372.0,4.57,119.9,114.5,118.18,118.18,1.19,2.28,78.23,17.97,16902976000.0,10259797539.0,-0.28,-0.2,-30.4,-19.78
2056,2057,688508,芯朋微,74.99,-2.84,-2.19,16887.0,127023483.0,4.48,77.48,74.02,77.28,77.18,1.02,2.2,80.81,5.84,8497818806.0,5756859316.0,-0.04,0.04,-0.5,15.71
2057,2058,600859,王府井,27.35,-2.84,-0.8,173830.0,478517596.0,4.23,28.29,27.1,28.22,28.15,1.05,1.59,56.11,1.6,31043602485.0,29906391536.0,0.04,0.18,8.57,-2.81
2058,2059,603348,文灿股份,60.82,-2.84,-1.78,30163.0,185074073.0,2.36,62.23,60.75,62.1,62.6,0.48,1.15,46.48,5.35,16027676135.0,15884262575.0,0.0,-0.1,-5.71,5.65
2059,2060,600225,卓朗科技,6.82,-2.85,-0.2,379849.0,260562082.0,4.7,7.04,6.71,6.8,7.02,0.82,1.11,1037.52,13.48,23265709556.0,23248189330.0,0.29,0.29,101.78,7.06
2060,2061,600476,湘邮科技,16.7,-2.85,-0.49,75140.0,126223283.0,4.3,17.34,16.6,17.28,17.19,0.73,4.67,-66.15,20.15,2689869000.0,2689869000.0,-0.12,-0.12,8.79,-1.42
2061,2062,688172,燕东微,21.39,-2.86,-0.63,76993.0,167622633.0,3.77,22.22,21.39,22.12,22.02,0.76,6.44,43.93,1.79,25648836934.0,2559202272.0,-0.33,-0.51,-2.68,12.7
2062,2063,600233,圆通速递,17.59,-2.87,-0.52,386769.0,688410409.0,3.87,18.2,17.5,18.1,18.11,1.15,1.12,15.44,2.27,60532871482.0,60532871482.0,0.0,0.17,-10.57,-12.44
2063,2064,688076,诺泰生物,28.55,-2.89,-0.85,36846.0,107551845.0,5.03,29.98,28.5,29.23,29.4,0.47,2.55,85.81,3.32,6086397490.0,4131742267.0,-0.21,0.11,17.93,24.46
2064,2065,600213,亚星客车,11.07,-2.89,-0.33,180849.0,203124105.0,4.21,11.5,11.02,11.25,11.4,1.04,8.22,-24.69,12.26,3166020000.0,2435400000.0,0.0,0.0,21.92,-8.74
2065,2066,688098,申联生物,8.38,-2.9,-0.25,60028.0,50953669.0,4.4,8.74,8.36,8.6,8.63,3.75,1.46,35.67,2.26,3441196720.0,3441196720.0,-0.24,-0.12,-8.21,5.54
2066,2067,600135,乐凯胶片,8.03,-2.9,-0.24,110374.0,89305347.0,3.26,8.27,8.0,8.19,8.27,1.35,1.99,96.75,1.69,4443056005.0,4443056005.0,0.12,0.12,5.66,6.22
2067,2068,603063,禾望电气,29.05,-2.91,-0.87,45561.0,133671434.0,3.41,30.07,29.05,29.8,29.92,0.82,1.03,56.55,3.78,12831866184.0,12831866184.0,-0.03,-0.03,1.93,4.2
2068,2069,688138,清溢光电,19.26,-2.92,-0.58,36343.0,70775418.0,4.39,20.05,19.18,19.85,19.84,1.51,1.36,55.74,4.1,5138568000.0,5138568000.0,0.21,0.16,-14.4,5.82
2069,2070,688008,澜起科技,61.05,-2.93,-1.84,138308.0,851795492.0,3.56,62.89,60.65,62.12,62.89,0.83,1.22,52.07,7.2,69357570508.0,69357570508.0,-0.05,-0.2,-16.26,-2.48
2070,2071,603031,安孚科技,50.1,-2.93,-1.51,6639.0,33642216.0,2.73,51.5,50.09,51.5,51.61,0.79,0.59,53.16,9.92,5611200000.0,5611200000.0,-0.02,-0.14,5.58,7.4
2071,2072,688682,霍莱沃,82.22,-2.93,-2.48,4906.0,40469223.0,5.34,85.87,81.35,84.7,84.7,1.12,1.62,165.09,6.92,4271145649.0,2491288199.0,0.66,0.66,-16.0,3.47
2072,2073,688353,华盛锂电,68.72,-2.94,-2.08,12576.0,87585883.0,3.5,71.2,68.72,70.8,70.8,0.99,4.76,25.12,1.97,7559200000.0,1817489449.0,-0.23,-0.33,-0.41,6.18
2073,2074,603005,晶方科技,20.67,-2.96,-0.63,191033.0,400768438.0,3.94,21.5,20.66,21.45,21.3,0.89,2.93,45.86,3.41,13501899192.0,13480389163.0,-0.05,0.0,-7.85,11.43
2074,2075,688259,创耀科技,78.88,-2.96,-2.41,7954.0,63447358.0,4.06,81.9,78.6,81.2,81.29,0.9,1.39,66.47,4.3,6310400000.0,4503164544.0,0.08,0.27,-12.94,5.16
2075,2076,688291,金橙子,29.54,-2.99,-0.91,9481.0,28290139.0,3.71,30.54,29.41,30.48,30.45,0.94,4.06,74.43,3.36,3032774318.0,690203636.0,-0.54,-0.3,-7.54,12.92
2076,2077,688112,鼎阳科技,85.37,-2.99,-2.63,5176.0,44401613.0,4.98,88.39,84.01,87.99,88.0,1.45,1.75,67.94,6.3,9106136179.0,2526271772.0,0.0,-0.15,-16.1,-8.45
2077,2078,688063,派能科技,261.68,-3.01,-8.12,26025.0,688697995.0,2.97,269.69,261.68,269.64,269.8,1.01,3.11,53.45,5.32,45957898819.0,21911542428.0,-0.05,-0.09,-12.98,-17.1
2078,2079,601995,中金公司,38.78,-3.03,-1.21,53798.0,211527037.0,3.2,39.98,38.7,39.9,39.99,1.26,0.58,23.35,2.29,187201021341.0,36050713277.0,0.0,0.13,1.07,1.7
2079,2080,688047,龙芯中科,112.49,-3.03,-3.51,25477.0,287672267.0,5.48,117.04,110.68,115.75,116.0,0.66,7.77,463.14,11.56,45108490000.0,3689672000.0,-0.16,-0.27,21.13,31.64
2080,2081,600686,金龙汽车,6.39,-3.03,-0.2,149919.0,96863475.0,3.03,6.58,6.38,6.57,6.59,1.13,2.09,-13.82,1.39,4581932995.0,4581932995.0,-0.16,0.0,0.16,7.39
2081,2082,688400,凌云光,28.04,-3.04,-0.88,52768.0,149556152.0,4.56,29.25,27.93,28.99,28.92,0.84,6.04,61.64,3.39,12996540000.0,2450617628.0,-0.25,-0.14,-6.69,9.83
2082,2083,688550,瑞联新材,52.57,-3.04,-1.65,19067.0,101614759.0,4.3,54.83,52.5,54.33,54.22,0.71,2.62,18.55,1.78,5172819449.0,3828719572.0,-0.06,0.11,-0.44,12.79
2083,2084,688689,银河微电,27.34,-3.05,-0.86,14590.0,40394584.0,3.37,28.25,27.3,28.13,28.2,0.93,3.93,41.2,3.2,3523990995.0,1014178995.0,-0.04,0.07,1.75,19.6
2084,2085,688267,中触媒,38.3,-3.06,-1.21,19567.0,75660123.0,4.96,39.78,37.82,39.48,39.51,2.24,3.06,58.58,2.63,6748460000.0,2453082522.0,0.5,0.76,-8.5,3.4
2085,2086,603869,新智认知,9.81,-3.06,-0.31,112096.0,110736376.0,3.75,10.12,9.74,10.12,10.12,1.05,2.22,112.32,1.24,4949149983.0,4949149983.0,0.41,0.0,1.55,16.79
2086,2087,688313,仕佳光子,11.38,-3.07,-0.36,136534.0,157928928.0,4.86,11.92,11.35,11.74,11.74,0.49,4.2,58.17,4.31,5221170493.0,3695444345.0,-0.09,-0.09,-2.74,25.75
2087,2088,600584,长电科技,27.17,-3.07,-0.86,379751.0,1049549385.0,4.21,28.34,27.16,28.07,28.03,0.78,2.13,14.79,2.03,48350455010.0,48350455010.0,-0.07,-0.04,6.01,17.87
2088,2089,688589,力合微,41.01,-3.1,-1.31,31966.0,131975717.0,4.89,42.65,40.58,42.6,42.32,0.79,5.64,59.96,5.19,4108987518.0,2324095631.0,0.05,-0.05,2.27,21.26
2089,2090,603191,望变电气,23.45,-3.1,-0.75,43374.0,103228462.0,4.26,24.43,23.4,24.23,24.2,0.76,5.21,28.97,3.61,7812775694.0,1953193929.0,-0.04,-0.13,-8.22,5.54
2090,2091,688667,菱电电控,92.05,-3.11,-2.95,5420.0,50311940.0,4.07,95.88,92.01,95.88,95.0,0.98,2.33,66.72,3.15,4769307487.0,2139428769.0,-0.01,-0.01,-8.27,5.78
2091,2092,600586,金晶科技,10.91,-3.11,-0.35,436408.0,482089591.0,3.73,11.3,10.88,11.13,11.26,1.06,3.05,28.17,2.87,15587880700.0,15587880700.0,0.0,-0.09,34.69,25.26
2092,2093,688200,华峰测控,283.0,-3.11,-9.08,9557.0,274271940.0,5.26,297.58,282.22,292.05,292.08,1.76,1.6,49.09,8.21,25773826253.0,16910265121.0,-0.2,0.0,7.24,2.36
2093,2094,600576,祥源文旅,7.16,-3.11,-0.23,119334.0,86227576.0,4.47,7.44,7.11,7.34,7.39,0.82,1.93,675.51,2.57,7642041315.0,4434921248.0,0.14,0.14,15.67,-10.28
2094,2095,688246,嘉和美康,36.95,-3.12,-1.19,23985.0,88777327.0,4.3,38.14,36.5,38.14,38.14,0.76,2.4,2588.89,2.92,5094573699.0,3695911409.0,0.87,0.87,9.97,26.07
2095,2096,600703,三安光电,19.25,-3.12,-0.62,698935.0,1361935688.0,4.03,19.97,19.17,19.8,19.87,0.97,1.71,73.0,2.51,96038610495.0,78509679864.0,-0.1,-0.1,-3.36,12.18
2096,2097,688261,东微半导,246.0,-3.12,-7.93,4827.0,119775154.0,3.49,253.86,245.0,252.92,253.93,0.84,1.25,62.14,6.03,16574586282.0,9496451898.0,-0.07,-0.17,-10.21,3.8
2097,2098,688048,长光华芯,123.99,-3.13,-4.01,13093.0,162406442.0,6.33,129.78,121.68,128.0,128.0,0.71,4.16,132.91,5.24,16813038544.0,3902112104.0,-0.01,-0.08,6.07,28.16
2098,2099,603106,恒银科技,6.11,-3.17,-0.2,132559.0,82004590.0,3.8,6.35,6.11,6.29,6.31,0.75,2.55,-30.03,2.06,3180377200.0,3180377200.0,-0.16,-0.16,1.16,18.64
2099,2100,601567,三星医疗,13.73,-3.17,-0.45,96396.0,133662840.0,3.6,14.21,13.7,14.21,14.18,1.15,0.7,20.73,2.08,19395706070.0,19037593098.0,-0.07,-0.22,0.96,1.85
2100,2101,688244,永信至诚,62.77,-3.18,-2.06,3671.0,23214709.0,5.0,65.32,62.08,64.83,64.83,1.0,3.85,-100.19,3.01,2939600889.0,598280203.0,-0.03,0.03,-17.95,15.17
2101,2102,688084,晶品特装,89.54,-3.2,-2.96,6689.0,60491039.0,5.25,93.88,89.02,93.8,92.5,1.02,3.83,262.84,4.06,6774512770.0,1563257281.0,0.02,0.04,46.84,8.3
2102,2103,600570,恒生电子,43.97,-3.21,-1.46,200409.0,891468505.0,3.57,45.55,43.93,45.2,45.43,1.22,1.05,5451.59,14.62,83543283255.0,83543283255.0,-0.02,-0.14,1.78,8.68
2103,2104,601858,中国科传,13.97,-3.25,-0.47,374385.0,522850904.0,7.06,14.47,13.45,14.07,14.44,0.7,4.74,29.53,2.39,11043285000.0,11043285000.0,0.0,0.65,71.83,29.23
2104,2105,688268,华特气体,77.97,-3.26,-2.63,13890.0,109784699.0,5.5,81.82,77.39,81.0,80.6,0.9,1.15,37.81,6.11,9380639314.0,9380502086.0,-0.01,0.54,-10.1,5.01
2105,2106,688558,国盛智科,40.9,-3.26,-1.38,7025.0,29148696.0,4.78,42.9,40.88,41.94,42.28,0.57,1.8,26.97,3.65,5398800000.0,1600104851.0,0.0,0.05,7.46,16.62
2106,2107,688355,明志科技,29.31,-3.27,-0.99,30450.0,88305246.0,7.56,30.5,28.21,30.3,30.3,1.82,8.04,110.25,3.43,3633152470.0,1109487726.0,0.41,-0.1,-17.2,-13.62
2107,2108,688318,财富趋势,124.59,-3.27,-4.21,18083.0,228543844.0,4.1,129.78,124.5,126.5,128.8,0.81,6.28,130.49,3.77,11628981420.0,3590273276.0,0.07,-0.13,31.83,39.75
2108,2109,600566,济川药业,29.0,-3.27,-0.98,136427.0,400425393.0,3.67,30.0,28.9,29.83,29.98,1.64,1.49,12.18,2.35,26732842640.0,26556696640.0,-0.24,-0.03,-13.17,6.54
2109,2110,603203,快克股份,34.19,-3.28,-1.16,21103.0,72633473.0,5.01,35.67,33.9,35.36,35.35,1.46,0.85,28.95,6.33,8535496130.0,8442554034.0,0.12,0.41,27.72,15.94
2110,2111,688167,炬光科技,110.06,-3.29,-3.74,16702.0,185717493.0,3.8,114.05,109.73,113.2,113.8,0.99,2.55,69.38,4.12,9900997600.0,7217552431.0,-0.11,-0.13,-2.94,17.93
2111,2112,688280,精进电动-UW,8.78,-3.3,-0.3,37600.0,33364070.0,3.74,9.11,8.77,9.11,9.08,0.78,0.83,-12.87,3.04,5182146236.0,3996949217.0,0.0,0.0,-4.88,11.14
2112,2113,688255,凯尔达,37.1,-3.31,-1.27,15349.0,58027761.0,4.87,38.92,37.05,38.22,38.37,1.01,3.12,63.78,2.61,2909182068.0,1824890939.0,0.0,-0.16,15.04,44.3
2113,2114,600556,天下秀,7.28,-3.32,-0.25,462877.0,342183031.0,4.25,7.59,7.27,7.56,7.53,0.95,2.56,48.38,3.47,13160402834.0,13160402834.0,-0.14,0.0,-9.79,8.01
2114,2115,600707,彩虹股份,4.92,-3.34,-0.17,841269.0,420602226.0,4.72,5.14,4.9,5.0,5.09,1.68,2.34,-6.25,0.88,17654877481.0,17651335081.0,0.0,0.0,2.71,18.84
2115,2116,688058,宝兰德,50.26,-3.35,-1.74,12811.0,64835314.0,5.48,52.6,49.75,52.2,52.0,0.64,2.29,-77.32,3.26,2814560000.0,2814560000.0,-0.32,-0.49,6.17,23.01
2116,2117,688270,臻镭科技,102.61,-3.35,-3.56,14140.0,146338191.0,4.75,107.34,102.3,106.02,106.17,1.33,2.28,117.68,5.5,11206038100.0,6350171918.0,-0.33,-0.38,-21.0,-11.52
2117,2118,600745,闻泰科技,56.17,-3.39,-1.97,180483.0,1029136536.0,3.99,58.4,56.08,58.0,58.14,1.0,1.45,26.94,2.04,69808474695.0,69808474695.0,-0.02,0.16,-7.75,6.83
2118,2119,688279,峰岹科技,98.06,-3.4,-3.45,1974.0,19603798.0,3.38,101.48,98.05,100.1,101.51,0.67,0.9,58.6,4.07,9057153043.0,2155912349.0,0.01,-0.01,8.99,13.89
